instance,expression,feasible,objective,cost,distance,late_penalty,spoil_penalty,late_customers,spoil_customers,num_routes,runtime_sec,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
B-n52-k7,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,26437.8,26437.8,1402.0,0.0,25035.8,0,6,7,0.01764059066772461,1,,,,,
B-n56-k7,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,29687.0,29687.0,1270.0,0.0,28417.0,0,8,7,0.02082347869873047,1,,,,,
P-n55-k7,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,33652.6,33652.6,873.0,0.0,32779.6,0,9,7,0.02242112159729004,1,,,,,
P-n65-k10,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,29125.0,29125.0,1240.0,0.0,27885.0,0,4,10,0.030254125595092773,1,,,,,
B-n63-k10,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,18333.0,18333.0,2137.0,0.0,16196.0,0,5,10,0.02596569061279297,1,,,,,
E-n101-k14,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,39087.0,39087.0,1644.0,916.0,36527.0,2,14,14,0.06324243545532227,1,,,,,
E-n101-k8,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,108838.2,108838.2,1464.0,3431.2,103943.0,8,27,8,0.06560397148132324,1,,,,,
F-n135-k7,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,10434259.8,10434259.8,2507.0,1148848.7999999998,9282904.0,97,125,7,0.12692499160766602,1,,,,,
M-n101-k10,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,108251.0,108251.0,1605.0,0.0,106646.0,0,13,10,0.0758659839630127,1,,,,,
M-n121-k7,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,160586.6,160586.6,2053.0,0.0,158533.6,0,44,7,0.09833288192749023,1,,,,,
M-n151-k12,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,134240.8,134240.8,1966.0,5561.6,126713.2,6,33,12,0.19682812690734863,1,,,,,
M-n200-k16,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,150440.4,150440.4,2330.0,848.0,147262.4,1,31,17,0.31533074378967285,1,,,,,
M-n200-k17,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,187949.0,187949.0,2385.0,720.0,184844.0,5,36,17,0.28901100158691406,1,,,,,
P-n101-k4,0.8 * travel_to_c + 25 * est_spoil + 2.5 * est_lateness - 0.4 * instance['demands'][c],True,468113.0,468113.0,1329.0,53048.80000000001,413735.2,35,64,4,0.07409453392028809,1,,,,,
P-n23-k8,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,637.0,637.0,637.0,0.0,0.0,0,0,9,0.002978801727294922,1,,,,,
A-n38-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,37813.8,37813.8,1247.0,1180.8,35386.0,5,6,5,0.00919198989868164,1,,,,,
A-n33-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,25563.6,25563.6,1070.0,780.8000000000001,23712.8,1,8,5,0.006532192230224609,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,21636.199999999997,21636.199999999997,1184.0,413.6,20038.6,3,8,5,0.007514238357543945,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,19135.0,19135.0,1021.0,0.0,18114.0,0,3,5,0.005446910858154297,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,19412.0,19412.0,1716.0,62.4,17633.6,1,6,7,0.017116785049438477,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,65399.6,65399.6,1522.0,3268.0,60609.6,6,15,5,0.0084991455078125,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,25555.6,25555.6,1525.0,320.0,23710.6,1,6,6,0.007051944732666016,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,502.0,502.0,502.0,0.0,0.0,0,0,8,0.001583099365234375,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,46949.4,46949.4,1243.0,665.6,45040.8,3,10,5,0.007174968719482422,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,50555.0,50555.0,1289.0,0.0,49266.0,0,6,10,0.02984619140625,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,85864.4,85864.4,1348.0,0.0,84516.4,0,15,8,0.03583931922912598,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,33396.8,33396.8,1746.0,102.4,31548.4,1,5,9,0.016536235809326172,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,37890.6,37890.6,1754.0,374.4,35762.2,3,15,7,0.016754865646362305,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,35119.6,35119.6,1968.0,1396.8,31754.8,3,15,8,0.0244596004486084,1,,,,,
B-n52-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,26445.2,26445.2,1359.0,0.0,25086.2,0,7,7,0.017748355865478516,1,,,,,
B-n56-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,26365.0,26365.0,1239.0,0.0,25126.0,0,5,7,0.01820206642150879,1,,,,,
P-n55-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,39398.0,39398.0,889.0,0.0,38509.0,0,7,7,0.020931005477905273,1,,,,,
P-n65-k10,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,35869.4,35869.4,1347.0,0.0,34522.4,0,6,10,0.026590824127197266,1,,,,,
B-n63-k10,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,21903.0,21903.0,2286.0,0.0,19617.0,0,4,10,0.0226285457611084,1,,,,,
E-n101-k14,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,51103.200000000004,51103.200000000004,1835.0,500.8,48767.4,2,10,14,0.0632166862487793,1,,,,,
E-n101-k8,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,162299.8,162299.8,1541.0,300.0,160458.8,1,31,8,0.06498098373413086,1,,,,,
F-n135-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,9760506.8,9760506.8,2224.0,842539.2000000002,8915743.6,79,116,7,0.12155675888061523,1,,,,,
M-n101-k10,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,108284.0,108284.0,1556.0,0.0,106728.0,0,15,10,0.06924104690551758,1,,,,,
M-n121-k7,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,144304.80000000002,144304.80000000002,1713.0,223.2,142368.6,1,41,7,0.10219144821166992,1,,,,,
M-n151-k12,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,170409.80000000002,170409.80000000002,2060.0,725.5999999999999,167624.2,4,38,12,0.14699983596801758,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,205566.8,205566.8,2336.0,4692.8,198538.0,8,45,17,0.2665679454803467,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,170282.6,170282.6,2378.0,2811.2000000000003,165093.4,7,40,17,0.25902771949768066,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c / (1 + instance['demands'][c]) + 2 * est_lateness,True,378057.4,378057.4,1330.0,28907.199999999997,347820.2,23,59,4,0.07140970230102539,1,,,,,
P-n23-k8,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,672.0,672.0,672.0,0.0,0.0,0,0,9,0.002785921096801758,1,,,,,
A-n38-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,23466.6,23466.6,1147.0,41.6,22278.0,2,4,5,0.009263038635253906,1,,,,,
A-n33-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,22692.0,22692.0,993.0,0.0,21699.0,0,5,5,0.007076740264892578,1,,,,,
B-n35-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,21458.2,21458.2,1257.0,442.4,19758.8,1,8,5,0.006590366363525391,1,,,,,
B-n31-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,5441.0,5441.0,881.0,0.0,4560.0,0,2,5,0.0062444210052490234,1,,,,,
A-n48-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,10628.0,10628.0,1669.0,0.0,8959.0,0,4,7,0.013145208358764648,1,,,,,
A-n39-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,47149.799999999996,47149.799999999996,1227.0,1539.2,44383.6,4,10,5,0.008549928665161133,1,,,,,
A-n37-k6,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,27787.0,27787.0,1429.0,0.0,26358.0,0,5,6,0.007447957992553711,1,,,,,
P-n16-k8,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0012044906616210938,1,,,,,
A-n37-k5,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,23987.0,23987.0,1209.0,237.6,22540.4,1,8,5,0.008165121078491211,1,,,,,
P-n70-k10,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,68753.0,68753.0,1267.0,620.0000000000001,66866.0,2,8,10,0.029126405715942383,1,,,,,
E-n76-k8,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,78723.2,78723.2,1233.0,416.0,77074.2,1,12,8,0.03912472724914551,1,,,,,
A-n55-k9,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,44396.0,44396.0,1694.0,0.0,42702.0,0,9,9,0.017329931259155273,1,,,,,
A-n54-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,38405.6,38405.6,1531.0,1360.0,35514.6,4,12,7,0.017343997955322266,1,,,,,
A-n62-k8,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,25200.0,25200.0,1736.0,0.0,23464.0,0,10,8,0.02131342887878418,1,,,,,
B-n52-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,17589.0,17589.0,1272.0,0.0,16317.0,0,5,7,0.016521215438842773,1,,,,,
B-n56-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,30354.0,30354.0,1250.0,24.0,29080.0,1,9,7,0.0181124210357666,1,,,,,
P-n55-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,36114.0,36114.0,819.0,0.0,35295.0,0,6,7,0.01932358741760254,1,,,,,
P-n65-k10,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,31524.0,31524.0,1305.0,0.0,30219.0,0,4,10,0.025106430053710938,1,,,,,
B-n63-k10,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,16533.0,16533.0,2102.0,0.0,14431.0,0,11,10,0.023830652236938477,1,,,,,
E-n101-k14,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,46408.0,46408.0,1745.0,0.0,44663.0,0,12,14,0.05687856674194336,1,,,,,
E-n101-k8,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,151809.8,151809.8,1349.0,3256.8,147204.0,8,33,8,0.06507444381713867,1,,,,,
F-n135-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,9328149.4,9328149.4,2201.0,761917.6000000001,8564030.8,100,124,7,0.11484766006469727,1,,,,,
M-n101-k10,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,117083.0,117083.0,1779.0,0.0,115304.0,0,17,10,0.06561279296875,1,,,,,
M-n121-k7,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,112350.40000000001,112350.40000000001,1689.0,217.60000000000002,110443.8,3,45,8,0.09451794624328613,1,,,,,
M-n151-k12,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,148357.4,148357.4,1929.0,1820.7999999999997,144607.6,7,28,12,0.14216899871826172,1,,,,,
M-n200-k16,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,182838.6,182838.6,2383.0,627.2,179828.4,3,38,17,0.24549508094787598,1,,,,,
M-n200-k17,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,148101.80000000002,148101.80000000002,2305.0,1089.6,144707.2,2,28,17,0.24567675590515137,1,,,,,
P-n101-k4,5 * est_spoil + travel_to_c - 0.3 * instance['demands'][c] + 0.02 * remaining,True,456367.6,456367.6,1282.0,37201.6,417884.0,38,61,4,0.06860971450805664,1,,,,,
P-n23-k8,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,686.0,686.0,686.0,0.0,0.0,0,0,9,0.0027878284454345703,1,,,,,
A-n38-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,23766.0,23766.0,1129.0,372.0,22265.0,2,5,5,0.00798797607421875,1,,,,,
A-n33-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,19200.0,19200.0,1107.0,0.0,18093.0,0,5,5,0.005641460418701172,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,35177.200000000004,35177.200000000004,1216.0,582.4,33378.8,1,11,5,0.008349418640136719,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,5241.0,5241.0,789.0,0.0,4452.0,0,2,5,0.005960226058959961,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,12291.8,12291.8,1579.0,12.8,10700.0,1,3,7,0.01187753677368164,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,49899.4,49899.4,1242.0,192.79999999999998,48464.6,2,9,5,0.0084075927734375,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,27844.0,27844.0,1486.0,0.0,26358.0,0,5,6,0.008204936981201172,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,523.0,523.0,523.0,0.0,0.0,0,0,8,0.0011265277862548828,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,25851.6,25851.6,1176.0,208.8,24466.8,1,7,5,0.008144617080688477,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,36750.8,36750.8,1250.0,0.0,35500.8,0,10,11,0.028553247451782227,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,74413.2,74413.2,1276.0,35.2,73102.0,1,11,8,0.03274869918823242,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,58052.8,58052.8,1621.0,76.8,56355.0,1,8,9,0.017354249954223633,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,45446.0,45446.0,1628.0,1289.6,42528.4,3,13,7,0.015595436096191406,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,29951.0,29951.0,2006.0,241.60000000000002,27703.4,1,10,8,0.02179861068725586,1,,,,,
B-n52-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,26342.0,26342.0,1323.0,0.0,25019.0,0,5,7,0.015575885772705078,1,,,,,
B-n56-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,28708.0,28708.0,1281.0,0.0,27427.0,0,6,7,0.018048763275146484,1,,,,,
P-n55-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,33648.6,33648.6,869.0,0.0,32779.6,0,9,7,0.017579078674316406,1,,,,,
P-n65-k10,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,28627.0,28627.0,1257.0,0.0,27370.0,0,5,10,0.02535271644592285,1,,,,,
B-n63-k10,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,15627.0,15627.0,2091.0,0.0,13536.0,0,4,10,0.01994037628173828,1,,,,,
E-n101-k14,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,56612.0,56612.0,1817.0,400.0,54395.0,1,8,14,0.05655026435852051,1,,,,,
E-n101-k8,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,114359.4,114359.4,1556.0,3150.4000000000005,109653.0,6,28,8,0.06122922897338867,1,,,,,
F-n135-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,9712181.0,9712181.0,2255.0,849595.1999999998,8860330.8,98,125,7,0.11154770851135254,1,,,,,
M-n101-k10,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,125016.0,125016.0,1482.0,0.0,123534.0,0,14,10,0.06527447700500488,1,,,,,
M-n121-k7,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,145097.0,145097.0,2035.0,0.0,143062.0,0,44,7,0.09348797798156738,1,,,,,
M-n151-k12,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,142081.2,142081.2,2117.0,1291.1999999999998,138673.0,4,40,12,0.1345508098602295,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,152917.4,152917.4,2295.0,2250.4,148372.0,5,31,17,0.24076056480407715,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,176892.6,176892.6,2298.0,1625.6000000000001,172969.0,4,32,17,0.2351665496826172,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + est_lateness - 0.6 * instance['demands'][c],True,428194.4,428194.4,1339.0,47706.4,379149.0,35,63,4,0.06788086891174316,1,,,,,
P-n23-k8,travel_to_c,True,4775.0,4775.0,746.0,0.0,4029.0,0,1,9,0.0012807846069335938,2,,,,,
A-n38-k5,travel_to_c,True,21414.0,21414.0,1084.0,0.0,20330.0,0,9,5,0.0036869049072265625,2,,,,,
A-n33-k5,travel_to_c,True,18428.0,18428.0,977.0,0.0,17451.0,0,5,5,0.0027663707733154297,2,,,,,
B-n35-k5,travel_to_c,True,26890.0,26890.0,1304.0,0.0,25586.0,0,8,5,0.003280162811279297,2,,,,,
B-n31-k5,travel_to_c,True,9170.0,9170.0,887.0,0.0,8283.0,0,4,5,0.0025703907012939453,2,,,,,
A-n48-k7,travel_to_c,True,10527.0,10527.0,1475.0,0.0,9052.0,0,8,7,0.0056896209716796875,2,,,,,
A-n39-k5,travel_to_c,True,46554.2,46554.2,1070.0,79.2,45405.0,2,9,5,0.004096508026123047,2,,,,,
A-n37-k6,travel_to_c,True,35807.0,35807.0,1334.0,0.0,34473.0,0,8,6,0.003636598587036133,2,,,,,
P-n16-k8,travel_to_c,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0005719661712646484,2,,,,,
A-n37-k5,travel_to_c,True,31994.0,31994.0,948.0,0.0,31046.0,0,9,5,0.0049877166748046875,2,,,,,
P-n70-k10,travel_to_c,True,59977.0,59977.0,1010.0,0.0,58967.0,0,16,10,0.0160064697265625,2,,,,,
E-n76-k8,travel_to_c,True,82082.0,82082.0,1081.0,0.0,81001.0,0,16,8,0.017070531845092773,2,,,,,
A-n55-k9,travel_to_c,True,43594.0,43594.0,1500.0,0.0,42094.0,0,8,9,0.009015083312988281,2,,,,,
A-n54-k7,travel_to_c,True,48335.0,48335.0,1421.0,0.0,46914.0,0,12,7,0.008802413940429688,2,,,,,
A-n62-k8,travel_to_c,True,31563.0,31563.0,1775.0,0.0,29788.0,0,11,8,0.009781360626220703,2,,,,,
B-n52-k7,travel_to_c,True,16125.0,16125.0,1276.0,0.0,14849.0,0,7,7,0.007867813110351562,2,,,,,
B-n56-k7,travel_to_c,True,29673.0,29673.0,1248.0,0.0,28425.0,0,9,7,0.009758234024047852,2,,,,,
P-n55-k7,travel_to_c,True,45042.4,45042.4,754.0,0.0,44288.4,0,12,7,0.01064920425415039,2,,,,,
P-n65-k10,travel_to_c,True,29620.0,29620.0,1096.0,0.0,28524.0,0,7,10,0.012762784957885742,2,,,,,
B-n63-k10,travel_to_c,True,33533.0,33533.0,2002.0,0.0,31531.0,0,11,10,0.012987136840820312,2,,,,,
E-n101-k14,travel_to_c,True,54825.0,54825.0,1658.0,0.0,53167.0,0,13,14,0.028370141983032227,2,,,,,
E-n101-k8,travel_to_c,True,140678.0,140678.0,1176.0,1392.0,138110.0,3,31,8,0.03430938720703125,2,,,,,
F-n135-k7,travel_to_c,True,8443658.600000001,8443658.600000001,1792.0,436872.00000000006,8004994.600000001,68,104,7,0.0540773868560791,2,,,,,
M-n101-k10,travel_to_c,True,88269.0,88269.0,1299.0,0.0,86970.0,0,19,10,0.03289389610290527,2,,,,,
M-n121-k7,travel_to_c,True,141250.8,141250.8,1552.0,0.0,139698.8,0,39,7,0.04610705375671387,2,,,,,
M-n151-k12,travel_to_c,True,116076.0,116076.0,1547.0,0.0,114529.0,0,36,12,0.06754159927368164,2,,,,,
M-n200-k16,travel_to_c,True,179990.0,179990.0,1989.0,0.0,178001.0,0,42,17,0.11916041374206543,2,,,,,
M-n200-k17,travel_to_c,True,189537.4,189537.4,1989.0,0.0,187548.4,0,43,17,0.12125205993652344,2,,,,,
P-n101-k4,travel_to_c,True,337836.19999999995,337836.19999999995,1021.0,16705.6,320109.6,20,54,4,0.031751155853271484,2,,,,,
P-n23-k8,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,4670.0,4670.0,641.0,0.0,4029.0,0,1,9,0.004155158996582031,2,,,,,
A-n38-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,24162.4,24162.4,1041.0,47.2,23074.2,2,5,5,0.01074838638305664,2,,,,,
A-n33-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,24336.0,24336.0,960.0,468.0,22908.0,1,7,5,0.0059316158294677734,2,,,,,
B-n35-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,21458.2,21458.2,1257.0,442.4,19758.8,1,8,5,0.006073951721191406,2,,,,,
B-n31-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,5219.0,5219.0,875.0,0.0,4344.0,0,2,5,0.0060672760009765625,2,,,,,
A-n48-k7,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,10628.0,10628.0,1669.0,0.0,8959.0,0,4,7,0.014452934265136719,2,,,,,
A-n39-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,46990.0,46990.0,1218.0,1496.0,44276.0,4,9,5,0.009709358215332031,2,,,,,
A-n37-k6,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,33126.8,33126.8,1487.0,0.0,31639.8,0,10,6,0.010026216506958008,2,,,,,
P-n16-k8,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0014081001281738281,2,,,,,
A-n37-k5,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,23787.8,23787.8,1203.0,237.6,22347.2,1,8,5,0.008548259735107422,2,,,,,
P-n70-k10,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,64868.8,64868.8,1160.0,0.0,63708.8,0,10,10,0.03148388862609863,2,,,,,
E-n76-k8,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,86815.0,86815.0,1221.0,0.0,85594.0,0,10,8,0.037801265716552734,2,,,,,
A-n55-k9,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,43221.0,43221.0,1779.0,0.0,41442.0,0,9,9,0.016476869583129883,2,,,,,
A-n54-k7,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,40298.6,40298.6,1621.0,168.0,38509.6,1,15,7,0.017634153366088867,2,,,,,
A-n62-k8,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,25835.4,25835.4,1884.0,0.0,23951.4,0,11,8,0.023935794830322266,2,,,,,
B-n52-k7,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,19572.0,19572.0,1258.0,0.0,18314.0,0,4,7,0.015128612518310547,2,,,,,
B-n56-k7,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,26851.0,26851.0,1160.0,0.0,25691.0,0,6,7,0.01703619956970215,2,,,,,
P-n55-k7,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,40649.0,40649.0,812.0,216.0,39621.0,1,6,7,0.020499229431152344,2,,,,,
P-n65-k10,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,31887.0,31887.0,1227.0,0.0,30660.0,0,5,10,0.027181148529052734,2,,,,,
B-n63-k10,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,16533.0,16533.0,2102.0,0.0,14431.0,0,11,10,0.029535531997680664,2,,,,,
E-n101-k14,6 * est_spoil + travel_to_c - 0.2 * instance['demands'][c] + 0.05 * remaining,True,49766.2,49766.2,1736.0,0.0,48030.2,0,15,14,0.059685707092285156,2,,,,,
